,ID,Updated,Confirmed,Confirmed_Change,ISO3
3776,123271608,2021-03-12,717590,5001,SWE
3777,123271609,2021-03-13,721544,3954,SWE
3778,123271610,2021-03-14,722587,1043,SWE
3779,123271611,2021-03-15,725316,2729,SWE
3780,123996169,2021-03-16,732070,6754,SWE
3781,123359279,2021-03-17,735303,3233,SWE
3782,123490856,2021-03-18,738537,3234,SWE
3783,123600487,2021-03-19,744272,5735,SWE
3784,123716884,2021-03-20,747787,3515,SWE
3785,123848432,2021-03-21,751303,3516,SWE
3786,123994182,2021-03-22,754819,3516,SWE
3787,124073227,2021-03-23,758335,3516,SWE
3788,124091153,2021-03-24,765984,7649,SWE
3789,124094288,2021-03-25,765984,0,SWE
3790,7157906,2020-01-31,2,0,GBR
3791,7157907,2020-02-01,2,0,GBR
3792,7157917,2020-02-02,2,0,GBR
3793,7157919,2020-02-03,2,0,GBR
3794,7157920,2020-02-04,2,0,GBR
3795,7157922,2020-02-05,2,0,GBR
3796,7157924,2020-02-06,3,1,GBR
3797,7157927,2020-02-07,3,0,GBR
3798,5501720,2020-02-08,3,0,GBR
3799,7157930,2020-02-09,4,1,GBR
3800,7157932,2020-02-10,8,4,GBR
3801,7157934,2020-02-11,8,0,GBR
3802,7157937,2020-02-12,8,0,GBR
3803,7157941,2020-02-13,9,1,GBR
3804,7157945,2020-02-14,9,0,GBR
3805,7157948,2020-02-15,9,0,GBR
3806,7157950,2020-02-16,9,0,GBR
3807,7157952,2020-02-17,9,0,GBR
3808,7157954,2020-02-18,9,0,GBR
3809,7157955,2020-02-19,9,0,GBR
3810,7157958,2020-02-20,9,0,GBR
3811,7157959,2020-02-21,9,0,GBR
3812,7157960,2020-02-22,9,0,GBR
3813,7157962,2020-02-23,9,0,GBR
3814,7157964,2020-02-24,13,4,GBR
3815,7157967,2020-02-25,13,0,GBR
3816,7157968,2020-02-26,13,0,GBR
3817,7157970,2020-02-27,13,0,GBR
3818,7157972,2020-02-28,19,6,GBR
3819,7157973,2020-02-29,23,4,GBR
3820,7157974,2020-03-01,35,12,GBR
3821,7157975,2020-03-02,40,5,GBR
3822,7157977,2020-03-03,51,11,GBR
3823,7157979,2020-03-04,85,34,GBR
3824,7157980,2020-03-05,114,29,GBR
3825,7157984,2020-03-06,160,46,GBR
3826,7157985,2020-03-07,206,46,GBR
3827,7157986,2020-03-08,271,65,GBR
3828,7157987,2020-03-09,321,50,GBR
3829,7157989,2020-03-10,373,52,GBR
3830,7157990,2020-03-11,456,83,GBR
3831,7157992,2020-03-12,590,134,GBR
3832,7157994,2020-03-13,797,207,GBR
3833,7157996,2020-03-14,1061,264,GBR
3834,7157997,2020-03-15,1391,330,GBR
3835,7157998,2020-03-16,1543,152,GBR
3836,7157999,2020-03-17,1950,407,GBR
3837,7158000,2020-03-18,2626,676,GBR
3838,7158002,2020-03-19,3269,643,GBR
3839,7158003,2020-03-20,3983,714,GBR
3840,7158004,2020-03-21,5018,1035,GBR
3841,7158006,2020-03-22,5683,665,GBR
3842,7158007,2020-03-23,6650,967,GBR
3843,7158009,2020-03-24,8077,1427,GBR
3844,7158011,2020-03-25,9529,1452,GBR
3845,7158012,2020-03-26,11658,2129,GBR
3846,7158034,2020-03-27,14548,2890,GBR
3847,5501773,2020-03-28,17104,2556,GBR
3848,7158038,2020-03-29,19606,2502,GBR
3849,7158040,2020-03-30,22271,2665,GBR
3850,7158041,2020-03-31,25521,3250,GBR
3851,7158043,2020-04-01,30088,4567,GBR
3852,7158044,2020-04-02,34610,4522,GBR
3853,7158046,2020-04-03,39282,4672,GBR
3854,7158049,2020-04-04,43282,4000,GBR
3855,7158052,2020-04-05,49481,6199,GBR
3856,7158054,2020-04-06,53624,4143,GBR
3857,7158055,2020-04-07,57512,3888,GBR
3858,7158056,2020-04-08,63377,5865,GBR
3859,7158058,2020-04-09,68052,4675,GBR
3860,7158060,2020-04-10,73758,5706,GBR
3861,7158061,2020-04-11,78991,5233,GBR
3862,7158062,2020-04-12,84279,5288,GBR
3863,7158066,2020-04-13,88621,4342,GBR
3864,7158067,2020-04-14,93873,5252,GBR
3865,7158069,2020-04-15,98476,4603,GBR
3866,7158073,2020-04-16,103093,4617,GBR
3867,7158079,2020-04-17,108692,5599,GBR
3868,7158084,2020-04-18,114217,5525,GBR
3869,7158088,2020-04-19,120067,5850,GBR
3870,7158090,2020-04-20,124743,4676,GBR
3871,7158093,2020-04-21,129044,4301,GBR
3872,7158095,2020-04-22,133495,4451,GBR
3873,7419381,2020-04-23,138078,4583,GBR
3874,7974710,2020-04-24,143464,5386,GBR
3875,8346477,2020-04-25,148377,4913,GBR
3876,8787868,2020-04-26,152840,4463,GBR
3877,9245888,2020-04-27,157149,4309,GBR
3878,9245890,2020-04-28,161145,3996,GBR
3879,9245892,2020-04-29,165221,4076,GBR
3880,9245894,2020-04-30,171253,6032,GBR
3881,9245897,2020-05-01,177454,6201,GBR
3882,9245898,2020-05-02,182260,4806,GBR
3883,9245900,2020-05-03,186599,4339,GBR
3884,12635047,2020-05-04,190584,3985,GBR
3885,13065458,2020-05-05,194990,4406,GBR
3886,13436108,2020-05-06,201101,6111,GBR
3887,13945804,2020-05-07,206715,5614,GBR
3888,14437914,2020-05-08,211364,4649,GBR
3889,14756999,2020-05-09,215260,3896,GBR
3890,14757001,2020-05-10,219183,3923,GBR
3891,15716075,2020-05-11,223060,3877,GBR
3892,16070944,2020-05-12,226463,3403,GBR
3893,16500735,2020-05-13,229705,3242,GBR
3894,16500738,2020-05-14,233151,3446,GBR
3895,17311768,2020-05-15,236711,3560,GBR
3896,17761172,2020-05-16,240161,3450,GBR
3897,18150377,2020-05-17,243695,3534,GBR
3898,18563955,2020-05-18,246406,2711,GBR
3899,18986327,2020-05-19,248818,2412,GBR
3900,19409348,2020-05-20,249863,1045,GBR
3901,19720956,2020-05-21,250908,1045,GBR
3902,20658562,2020-05-22,254195,3287,GBR
3903,21198014,2020-05-23,257154,2959,GBR
3904,21728205,2020-05-24,259559,2405,GBR
3905,22181369,2020-05-25,261184,1625,GBR
3906,22841720,2020-05-26,263188,2004,GBR
3907,23399430,2020-05-27,267240,4052,GBR
3908,23878271,2020-05-28,269127,1887,GBR
3909,24369116,2020-05-29,271222,2095,GBR
3910,24877482,2020-05-30,272826,1604,GBR
3911,25456058,2020-05-31,274762,1936,GBR
3912,25914074,2020-06-01,276332,1570,GBR
3913,26409666,2020-06-02,277985,1653,GBR
3914,27180912,2020-06-03,279856,1871,GBR
3915,27578113,2020-06-04,281661,1805,GBR
3916,28241449,2020-06-05,283311,1650,GBR
3917,28241451,2020-06-06,284868,1557,GBR
3918,29195443,2020-06-07,286194,1326,GBR
3919,29712301,2020-06-08,287399,1205,GBR
3920,30228864,2020-06-09,289140,1741,GBR
3921,30228865,2020-06-10,290143,1003,GBR
3922,31238001,2020-06-11,291409,1266,GBR
3923,32035685,2020-06-12,292950,1541,GBR
3924,32609060,2020-06-13,294375,1425,GBR
3925,32940736,2020-06-14,295889,1514,GBR
3926,33745243,2020-06-15,296857,968,GBR
3927,34408768,2020-06-16,298136,1279,GBR
3928,34929120,2020-06-17,299251,1115,GBR
3929,34929121,2020-06-18,300469,1218,GBR
3930,35859091,2020-06-19,301815,1346,GBR
3931,36560802,2020-06-20,303110,1295,GBR
3932,37104505,2020-06-21,304331,1221,GBR
3933,37794377,2020-06-22,305289,958,GBR
3934,38312699,2020-06-23,306210,921,GBR
3935,38885586,2020-06-24,306862,652,GBR
3936,39218788,2020-06-25,307980,1118,GBR
3937,39218789,2020-06-26,309360,1380,GBR
3938,39218790,2020-06-27,310250,890,GBR
3939,39218791,2020-06-28,311151,901,GBR
3940,40388531,2020-06-29,311965,814,GBR
3941,40703221,2020-06-30,312654,689,GBR
3942,41060078,2020-07-01,313483,829,GBR
3943,41374088,2020-07-02,283757,-29726,GBR
3944,41673067,2020-07-03,284276,519,GBR
3945,41673068,2020-07-04,284900,624,GBR
3946,42352691,2020-07-05,285416,516,GBR
3947,42666208,2020-07-06,285768,352,GBR
3948,42934268,2020-07-07,286349,581,GBR
3949,43436995,2020-07-08,286979,630,GBR
3950,43437002,2020-07-09,287621,642,GBR
3951,44116652,2020-07-10,288133,512,GBR
3952,44505055,2020-07-11,288953,820,GBR
3953,44801270,2020-07-12,289603,650,GBR
3954,45212678,2020-07-13,290133,530,GBR
3955,45470673,2020-07-14,291373,1240,GBR
3956,45836140,2020-07-15,291911,538,GBR
3957,46205496,2020-07-16,292552,641,GBR
3958,46468724,2020-07-17,293239,687,GBR
3959,46468726,2020-07-18,294066,827,GBR
3960,46468728,2020-07-19,294792,726,GBR
3961,47427725,2020-07-20,295372,580,GBR
3962,47872956,2020-07-21,295817,445,GBR
3963,48128613,2020-07-22,296377,560,GBR
3964,48496617,2020-07-23,297146,769,GBR
3965,48831304,2020-07-24,297914,768,GBR
3966,49068206,2020-07-25,298681,767,GBR
3967,49386131,2020-07-26,299426,745,GBR
3968,49697214,2020-07-27,300111,685,GBR
3969,50021321,2020-07-28,300692,581,GBR
3970,50337478,2020-07-29,301455,763,GBR
3971,50623665,2020-07-30,302301,846,GBR
3972,50973847,2020-07-31,303181,880,GBR
3973,68725345,2020-08-01,303952,771,GBR
3974,68725347,2020-08-02,304695,743,GBR
3975,68725349,2020-08-03,305623,928,GBR
3976,68725351,2020-08-04,306293,670,GBR
3977,68725353,2020-08-05,307184,891,GBR
3978,68725355,2020-08-06,308134,950,GBR
3979,68725358,2020-08-07,309005,871,GBR
3980,68725359,2020-08-08,309763,758,GBR
3981,68725362,2020-08-09,310825,1062,GBR
3982,68725364,2020-08-10,311641,816,GBR
3983,68725366,2020-08-11,312789,1148,GBR
3984,68725369,2020-08-12,313798,1009,GBR
3985,68725372,2020-08-13,314927,1129,GBR
3986,68725375,2020-08-14,316367,1440,GBR
3987,68725377,2020-08-15,317444,1077,GBR
3988,68725379,2020-08-16,318484,1040,GBR
3989,68725381,2020-08-17,319197,713,GBR
3990,68725383,2020-08-18,320286,1089,GBR
3991,68725385,2020-08-19,321098,812,GBR
3992,68725387,2020-08-20,322280,1182,GBR
3993,68725389,2020-08-21,323313,1033,GBR
3994,68725390,2020-08-22,324601,1288,GBR
3995,68725392,2020-08-23,325642,1041,GBR
3996,68725394,2020-08-24,326614,972,GBR
3997,68725396,2020-08-25,327798,1184,GBR
3998,68725398,2020-08-26,328846,1048,GBR
3999,68725400,2020-08-27,330368,1522,GBR
4000,68725402,2020-08-28,331644,1276,GBR
4001,68725404,2020-08-29,332752,1108,GBR
4002,68725406,2020-08-30,334467,1715,GBR
4003,68725408,2020-08-31,335873,1406,GBR
4004,68725409,2020-09-01,337168,1295,GBR
4005,68725411,2020-09-02,338676,1508,GBR
4006,68725413,2020-09-03,340411,1735,GBR
4007,68725415,2020-09-04,342351,1940,GBR
4008,68725417,2020-09-05,344164,1813,GBR
4009,68725419,2020-09-06,347152,2988,GBR
4010,68725420,2020-09-07,350100,2948,GBR
4011,68725422,2020-09-08,352520,2420,GBR
4012,68725425,2020-09-09,355219,2699,GBR
4013,68725428,2020-09-10,358138,2919,GBR
4014,68725430,2020-09-11,361677,3539,GBR
4015,68725432,2020-09-12,365174,3497,GBR
4016,68725434,2020-09-13,368504,3330,GBR
4017,68725436,2020-09-14,371125,2621,GBR
4018,68725438,2020-09-15,374228,3103,GBR
4019,68725440,2020-09-16,378219,3991,GBR
4020,68725443,2020-09-17,381614,3395,GBR
4021,68725444,2020-09-18,385936,4322,GBR
4022,68725446,2020-09-19,390358,4422,GBR
4023,68725449,2020-09-20,394257,3899,GBR
4024,68725451,2020-09-21,398625,4368,GBR
4025,68725453,2020-09-22,403551,4926,GBR
4026,68920443,2020-09-23,409759,6208,GBR
4027,68920445,2020-09-24,416363,6604,GBR
4028,69727319,2020-09-25,423236,6873,GBR
4029,70103771,2020-09-26,429277,6041,GBR
4030,70103772,2020-09-27,434969,5692,GBR
4031,70892942,2020-09-28,439013,4044,GBR
4032,71273245,2020-09-29,446156,7143,GBR
4033,71694384,2020-09-30,453264,7108,GBR
4034,72085353,2020-10-01,460178,6914,GBR
4035,72476653,2020-10-02,467146,6968,GBR
4036,72982038,2020-10-03,480017,12871,GBR
4037,73366075,2020-10-04,502978,22961,GBR
4038,73713942,2020-10-05,515571,12593,GBR
4039,74200294,2020-10-06,530113,14542,GBR
4040,74544935,2020-10-07,544275,14162,GBR
4041,74801960,2020-10-08,561815,17540,GBR
4042,75159428,2020-10-09,575679,13864,GBR
4043,75487878,2020-10-10,590844,15165,GBR
4044,75856492,2020-10-11,603716,12872,GBR
4045,76368730,2020-10-12,617688,13972,GBR
4046,76540694,2020-10-13,634920,17232,GBR
4047,76897744,2020-10-14,654644,19724,GBR
4048,77257256,2020-10-15,673622,18978,GBR
4049,77628285,2020-10-16,689257,15635,GBR
4050,77967910,2020-10-17,705428,16171,GBR
4051,78325839,2020-10-18,722409,16981,GBR
4052,78675875,2020-10-19,741212,18803,GBR
4053,78981972,2020-10-20,762542,21330,GBR
4054,79294156,2020-10-21,789229,26687,GBR
4055,79642218,2020-10-22,810467,21238,GBR
4056,80002742,2020-10-23,830998,20531,GBR
4057,80349624,2020-10-24,854010,23012,GBR
4058,80693466,2020-10-25,873800,19790,GBR
4059,80975079,2020-10-26,894690,20890,GBR
4060,81290478,2020-10-27,917575,22885,GBR
4061,81650580,2020-10-28,942275,24700,GBR
4062,81934215,2020-10-29,965340,23065,GBR
4063,81934218,2020-10-30,989745,24405,GBR
4064,82643819,2020-10-31,1011660,21915,GBR
4065,82926854,2020-11-01,1034914,23254,GBR
4066,83225174,2020-11-02,1053864,18950,GBR
4067,83551027,2020-11-03,1073882,20018,GBR
4068,83854620,2020-11-04,1099059,25177,GBR
4069,84184192,2020-11-05,1123197,24138,GBR
4070,84492589,2020-11-06,1146484,23287,GBR
4071,84744786,2020-11-07,1171441,24957,GBR
4072,85065317,2020-11-08,1192013,20572,GBR
4073,85405211,2020-11-09,1213363,21350,GBR
4074,85738047,2020-11-10,1233775,20412,GBR
4075,85738064,2020-11-11,1256725,22950,GBR
4076,86295000,2020-11-12,1290195,33470,GBR
4077,86604681,2020-11-13,1317496,27301,GBR
4078,86964491,2020-11-14,1344356,26860,GBR
4079,87241766,2020-11-15,1369318,24962,GBR
4080,87559152,2020-11-16,1390681,21363,GBR
4081,87832388,2020-11-17,1410732,20051,GBR
4082,88101133,2020-11-18,1430341,19609,GBR
4083,88379034,2020-11-19,1453256,22915,GBR
4084,88646155,2020-11-20,1473508,20252,GBR
4085,88945015,2020-11-21,1493383,19875,GBR
4086,89199268,2020-11-22,1512045,18662,GBR
4087,89455754,2020-11-23,1527495,15450,GBR
4088,89690468,2020-11-24,1538794,11299,GBR
4089,89980823,2020-11-25,1557007,18213,GBR
4090,90222074,2020-11-26,1574562,17555,GBR
4091,90564444,2020-11-27,1589301,14739,GBR
4092,90928103,2020-11-28,1605172,15871,GBR
4093,91244749,2020-11-29,1617327,12155,GBR
4094,91611932,2020-11-30,1629657,12330,GBR
4095,91914517,2020-12-01,1643086,13429,GBR
4096,92315518,2020-12-02,1659256,16170,GBR
4097,92718006,2020-12-03,1674134,14878,GBR
4098,93090315,2020-12-04,1690432,16298,GBR
4099,93448128,2020-12-05,1705971,15539,GBR
4100,93796067,2020-12-06,1723242,17271,GBR
4101,94088303,2020-12-07,1737960,14718,GBR
4102,94509322,2020-12-08,1750241,12281,GBR
4103,94778545,2020-12-09,1766819,16578,GBR
4104,95105563,2020-12-10,1787783,20964,GBR
4105,95445078,2020-12-11,1809455,21672,GBR
4106,95786260,2020-12-12,1830956,21501,GBR
4107,96104584,2020-12-13,1849403,18447,GBR
4108,96422477,2020-12-14,1869666,20263,GBR
4109,96767506,2020-12-15,1888116,18450,GBR
4110,97112827,2020-12-16,1913277,25161,GBR
4111,97453445,2020-12-17,1948660,35383,GBR
4112,97833831,2020-12-18,1977167,28507,GBR
4113,98170257,2020-12-19,2004219,27052,GBR
4114,98510472,2020-12-20,2040147,35928,GBR
4115,98947507,2020-12-21,2073511,33364,GBR
4116,99269868,2020-12-22,2110314,36803,GBR
4117,99632809,2020-12-23,2149551,39237,GBR
4118,100006201,2020-12-24,2188587,39036,GBR
4119,100363650,2020-12-25,2221312,32725,GBR
4120,100738407,2020-12-26,2256005,34693,GBR
4121,101088125,2020-12-27,2288345,32340,GBR
4122,101495508,2020-12-28,2329730,41385,GBR
4123,101929905,2020-12-29,2382865,53135,GBR
4124,102357856,2020-12-30,2432888,50023,GBR
4125,102743363,2020-12-31,2488780,55892,GBR
4126,103110187,2021-01-01,2542065,53285,GBR
4127,103459710,2021-01-02,2599789,57724,GBR
4128,103807626,2021-01-03,2654779,54990,GBR
4129,104172930,2021-01-04,2713563,58784,GBR
4130,104569520,2021-01-05,2774479,60916,GBR
4131,104922034,2021-01-06,2836801,62322,GBR
4132,105253791,2021-01-07,2889419,52618,GBR
4133,105253812,2021-01-08,2957472,68053,GBR
4134,106123250,2021-01-09,3017409,59937,GBR
4135,106561204,2021-01-10,3072349,54940,GBR
4136,106842516,2021-01-11,3118518,46169,GBR
4137,107237853,2021-01-12,3164051,45533,GBR
4138,107603425,2021-01-13,3211576,47525,GBR
4139,107962809,2021-01-14,3260258,48682,GBR
4140,108296664,2021-01-15,3316019,55761,GBR
4141,108646469,2021-01-16,3357361,41342,GBR
4142,108988786,2021-01-17,3395959,38598,GBR
4143,109400136,2021-01-18,3433494,37535,GBR
4144,109633816,2021-01-19,3466849,33355,GBR
4145,110016009,2021-01-20,3505754,38905,GBR
4146,110351928,2021-01-21,3543646,37892,GBR
4147,110664239,2021-01-22,3583907,40261,GBR
4148,111029838,2021-01-23,3617459,33552,GBR
4149,111297401,2021-01-24,3647463,30004,GBR
4150,111628262,2021-01-25,3669658,22195,GBR
4151,111937741,2021-01-26,3689746,20088,GBR
4152,112245755,2021-01-27,3715054,25308,GBR
4153,112534079,2021-01-28,3743734,28680,GBR
4154,112874198,2021-01-29,3772813,29079,GBR
4155,113195867,2021-01-30,3796088,23275,GBR
4156,113487867,2021-01-31,3817176,21088,GBR
4157,113802544,2021-02-01,3835783,18607,GBR
4158,114136097,2021-02-02,3852623,16840,GBR
4159,114419296,2021-02-03,3871825,19202,GBR
4160,114738285,2021-02-04,3892459,20634,GBR
4161,115070882,2021-02-05,3911573,19114,GBR
4162,115408317,2021-02-06,3929835,18262,GBR
4163,115970222,2021-02-07,3945680,15845,GBR
4164,116613675,2021-02-08,3959784,14104,GBR
4165,117212753,2021-02-09,3972148,12364,GBR
4166,117819176,2021-02-10,3985161,13013,GBR
4167,118235354,2021-02-11,3998655,13494,GBR
4168,118572776,2021-02-12,4013799,15144,GBR
4169,118785976,2021-02-13,4027106,13307,GBR
4170,118943711,2021-02-14,4038078,10972,GBR
4171,119114286,2021-02-15,4047843,9765,GBR
4172,119293699,2021-02-16,4058468,10625,GBR
4173,119467429,2021-02-17,4071185,12717,GBR
4174,119652482,2021-02-18,4083242,12057,GBR
4175,119805702,2021-02-19,4095269,12027,GBR
4176,119988875,2021-02-20,4105675,10406,GBR
4177,120188132,2021-02-21,4115509,9834,GBR
4178,120344759,2021-02-22,4126150,10641,GBR
4179,120500900,2021-02-23,4134639,8489,GBR
4180,120653937,2021-02-24,4144577,9938,GBR
4181,120829584,2021-02-25,4154562,9985,GBR
4182,121026908,2021-02-26,4163085,8523,GBR
4183,121178117,2021-02-27,4170519,7434,GBR
4184,121321306,2021-02-28,4176554,6035,GBR
4185,121495807,2021-03-01,4182009,5455,GBR
4186,121612819,2021-03-02,4188400,6391,GBR
4187,121770311,2021-03-03,4194785,6385,GBR
4188,121934184,2021-03-04,4201358,6573,GBR
4189,122079378,2021-03-05,4207304,5946,GBR
4190,122207146,2021-03-06,4213343,6039,GBR
4191,122484287,2021-03-07,4218520,5177,GBR
4192,122711070,2021-03-08,4223232,4712,GBR
4193,122908118,2021-03-09,4228998,5766,GBR
4194,123101412,2021-03-10,4234924,5926,GBR
4195,123297236,2021-03-11,4241677,6753,GBR
4196,123462137,2021-03-12,4248286,6609,GBR
4197,123570576,2021-03-13,4253820,5534,GBR
4198,123684996,2021-03-14,4258438,4618,GBR
4199,123684999,2021-03-15,4263527,5089,GBR
4200,123955600,2021-03-16,4268821,5294,GBR
4201,123955603,2021-03-17,4274579,5758,GBR
4202,123819376,2021-03-18,4280882,6303,GBR
4203,123819379,2021-03-19,4285684,4802,GBR
4204,123955632,2021-03-20,4291271,5587,GBR
4205,123955635,2021-03-21,4296583,5312,GBR
4206,123955636,2021-03-22,4301925,5342,GBR
4207,124072966,2021-03-23,4304614,2689,GBR
4208,124091106,2021-03-24,4307304,2690,GBR
4209,124094256,2021-03-25,4312908,5604,GBR
